M N nhits nmiss rc rr rl ratio
32 128 160 40 0.0011289182920008899 0.000960950915934518 0.0009719074999447912 1.1747928778474859
32 128 160 160 0.002245367499999702 0.0009661982918623835 0.0009768480421043933 2.323919964370535
32 128 160 640 0.00663635249948129 0.0009814515840262175 0.000994132332969457 6.761772671716441
32 128 640 10 0.003333691249135882 0.0037459695804864168 0.0037564058299176394 0.8899408223979757
32 128 640 40 0.0036340062506496906 0.0037487108283676207 0.003767132079228759 0.9694015935158492
32 128 640 160 0.004744211670476943 0.0037525212508626284 0.003757147919386625 1.2642730988895385
32 128 640 640 0.00920278166886419 0.003763678341638297 0.0037783445813693107 2.4451562629707344
128 1 10 10 2.1833141706883907e-05 2.3482725000940264e-05 3.496960420161486e-05 0.9297533274357935
128 1 10 40 3.120327910874039e-05 2.7028929092921317e-05 3.84320915909484e-05 1.1544400816424616
128 1 10 160 6.576529168523848e-05 4.788165001664311e-05 5.927239588927478e-05 1.373496770942088
128 1 10 640 0.00020161624997854232 0.00011598269580863417 0.00012794727499131113 1.7383304343192658
128 1 40 10 2.472322911489755e-05 3.986902500037104e-05 5.12160207843408e-05 0.6201112044918948
128 1 40 40 3.418360839132219e-05 4.537331250030547e-05 5.662025411147624e-05 0.7533857791646147
128 1 40 160 6.83332708897069e-05 6.609659160021692e-05 7.722872910089791e-05 1.0338395556463555
128 1 40 640 0.00020751870912499726 0.00013368376248981803 0.00014547095829620959 1.5523105069757657
128 1 160 10 4.34318833053112e-05 0.00011016163341701031 0.0001214059374993667 0.39425598512054005
128 1 160 40 5.269393329508603e-05 0.00011507932080421597 0.00012652563750743866 0.45789228618001687
128 1 160 160 8.739710829686374e-05 0.00013573443330824376 0.00014748237079475075 0.6438831044322466
128 1 160 640 0.00022770520905032753 0.00020348783303052187 0.00021502941683866083 1.1190114202856207
128 1 640 10 0.00012184193751309067 0.0003881245420780033 0.0003997093751095235 0.31392484706263046
128 1 640 40 0.00013101598750799894 0.00039332404197193685 0.00040478454204276207 0.33309936217259445
128 1 640 160 0.00016568630831316115 0.0004137100831139833 0.00042557387496344745 0.4004889295084261
128 1 640 640 0.0003058674591593444 0.00048172083403915164 0.000493532916996628 0.6349475412858834
128 8 10 10 5.440553748048842e-05 3.829807920847088e-05 4.984035410452634e-05 1.420581360865086
128 8 10 40 0.00012753260422032327 4.289205828681588e-05 5.437288749963045e-05 2.9733384060872665
128 8 10 160 0.0003982743329834193 6.334426661487668e-05 7.460469170473516e-05 6.2874566913035
128 8 10 640 0.0014981811249163 0.0001304124291986227 0.00014182894171681256 11.48802406429005
128 8 40 10 7.449248749762773e-05 9.107674171682447e-05 0.00010269242499489338 0.8179090083090538
128 8 40 40 0.00014904770001303405 9.559589589480311e-05 0.00010714917499572039 1.5591432939448686
128 8 40 160 0.0004235012079589069 0.00011582338749431073 0.00012750595840625465 3.656439490510579
128 8 40 640 0.0015452280419413 0.0001848042457830161 0.00019634535000659524 8.361431499553296
128 8 160 10 0.0002225182498805225 0.0002908879169262946 0.0003012606669217348 0.7649621621681328
128 8 160 40 0.00029688670905306935 0.0002934569998178631 0.0003059655411634594 1.0116872633378482
128 8 160 160 0.0005716910420451313 0.0003139925829600543 0.00032542637502774597 1.8207151158021497
128 8 160 640 0.0016871545000467449 0.0003828097078949213 0.0003942183752078563 4.407292880121675
128 8 640 10 0.0008503232079092413 0.0010885112499818205 0.0010964807919226587 0.7811799904901697
128 8 640 40 0.0009240308329463005 0.0010925368750467897 0.0011017727078869938 0.8457662656985627
128 8 640 160 0.0012003476670943202 0.001114730207948014 0.001123127959202975 1.076805543203059
128 8 640 640 0.002309525411110371 0.0011805605408735573 0.0011905490830540657 1.9562956164886172
128 32 10 10 0.00016443120839539915 8.644568750169128e-05 9.830067921429873e-05 1.902133156060354
128 32 10 40 0.00045661250012926755 9.121862079482526e-05 0.00010265685420017689 5.005693970711413
128 32 10 160 0.0015528722498565912 0.00011137632918544114 0.00012261330839246512 13.94256985495603
128 32 10 640 0.006040590410120786 0.00018046857910230756 0.0001917382749961689 33.47170150154713
128 32 40 10 0.0002428580829873681 0.0002491804170422256 0.00026090791705064473 0.9746274842545667
128 32 40 40 0.0005402337089180947 0.00025390870799310507 0.00026539800013415513 2.127669087004156
128 32 40 160 0.0016383780410978944 0.00027353445906192067 0.0002852921250741929 5.9896586584252285
128 32 40 640 0.006059297078754753 0.0003428880830761045 0.00035463770804926753 17.67135510921178
128 32 160 10 0.0008336956249549985 0.000902708041947335 0.0009141222909092903 0.9235495710845093
128 32 160 40 0.0011305887501221151 0.0009064007909037173 0.0009189094169996678 1.2473386623977607
128 32 160 160 0.0022267324989661574 0.000926346749998629 0.0009377883330453187 2.4037786055485735
128 32 160 640 0.00663510707905516 0.000994001541985199 0.0010051679168827832 6.675147672108903
128 32 640 10 0.0033389962511137126 0.0035353229218162596 0.0035427245893515646 0.9444671179848869
128 32 640 40 0.003634652500040829 0.0035329879191704095 0.00354651500005275 1.0287758076722469
128 32 640 160 0.004751801248639822 0.003549875421449542 0.0035622366704046726 1.3385825372709814
128 32 640 640 0.009213689169846474 0.0036185025004670025 0.003630926669575274 2.54627132872158
128 128 10 10 0.0006048864170443267 0.0002940822921227664 0.0003056515830103308 2.0568610666017704
128 128 10 40 0.0017607207088731229 0.00029879920789971945 0.00031007866584695877 5.892655208992527
128 128 10 160 0.006050965830218047 0.0003187268341425806 0.00033029908291064205 18.98480197469405
128 128 10 640 0.023842854099348186 0.00038789983396418393 0.00039947466598823665 61.46652308582755
128 128 40 10 0.0009198313751257956 0.0009914637918118387 0.001002354457974434 0.9277508495240767
128 128 40 40 0.002103167080786079 0.000995780791155994 0.0010075827918481083 2.112078380568608
128 128 40 160 0.006397701660171151 0.0010143632080871611 0.0010262500829994678 6.3071113080251
128 128 40 640 0.024031433300115167 0.0010846077089663596 0.00109625650011003 22.1567974314117
128 128 160 10 0.0032771208300255237 0.0037768366700038315 0.00380408083088696 0.8676893168436112
128 128 160 40 0.004462170000188052 0.003806414999999106 0.0038242737506516277 1.1722762757579246
128 128 160 160 0.008936893751379103 0.003814846670720726 0.0038190320902504026 2.3426613237094234
128 128 160 640 0.026413216604851186 0.0038833791692741214 0.0038932899991050364 6.801606398323532
128 128 640 10 0.013322035830933601 0.014966264159884304 0.014954342909622937 0.8901376915851916
128 128 640 40 0.014499671668745577 0.014937775831203908 0.01495832582935691 0.9706713926217072
128 128 640 160 0.0189540733397007 0.014980556250084192 0.014988653340842574 1.2652449630896834
128 128 640 640 0.036887137498706576 0.01504257416818291 0.015063307080417872 2.452182524499556
1 1 1 10 0.00012153894579969346 0.00012492666670586914 0.00020078873329330236 0.9728823237223496
1 1 1 40 0.00011467617501039058 0.0001221531582996249 0.00020379191706888376 0.9387900943920392
1 1 1 160 0.00012130939580965788 0.00011759780000429601 0.0002083396250149235 1.0315617792614
1 1 1 640 0.0001278177957981825 0.0001256746874889359 0.0001915511249098927 1.0170528238587049
1 8 1 10 0.00012468510421458632 0.00012542379579972475 0.0002066260250052437 0.994110435101821
1 8 1 40 0.00012196243749931455 0.0001287542083999142 0.00020227316697128117 0.9472501055693323
1 8 1 160 0.00010917554588522762 1.6800883295945825e-05 0.00020152397910133004 6.498202741017341
1 8 1 640 2.8104179189540444e-05 1.7471338340546937e-05 2.8881541709415616e-05 1.6085876560650847
1 32 1 10 1.7525481248740107e-05 1.6814376660622656e-05 2.8084212518297137e-05 1.0422914629825544
1 32 1 40 1.9887756251264364e-05 1.7021811658050864e-05 2.8811674984171985e-05 1.168368952188352
1 32 1 160 2.872103329282254e-05 1.7118288751225917e-05 2.8893554117530583e-05 1.677798155540851
1 32 1 640 6.520460420288146e-05 1.7748353749047965e-05 2.954171251039952e-05 3.673839564211925
1 128 1 10 2.0268249977380036e-05 1.7542100418359042e-05 2.9312345804646613e-05 1.155406108390982
1 128 1 40 2.9672841704450547e-05 1.7801688339095563e-05 2.9400491598062218e-05 1.666855476808
1 128 1 160 6.350957918912172e-05 1.7802104579750448e-05 2.955092079937458e-05 3.5675320805250545
1 128 1 640 0.00020311522500123829 1.8400305840186774e-05 3.0182395805604756e-05 11.038687441685292
8 1 1 10 1.703869750024751e-05 1.698781083105132e-05 2.8463966702111066e-05 1.0029954812719704
8 1 1 40 1.7600211249664426e-05 1.7169404998421668e-05 2.885984159074724e-05 1.0250915073226103
8 1 1 160 1.9712139170151203e-05 1.8516569579951465e-05 3.0357220908626912e-05 1.0645675531332879
8 1 1 640 2.9139954200945793e-05 2.2862695809453724e-05 3.5140379099175336e-05 1.27456335175034
8 8 1 10 1.843037333106622e-05 1.7244992919731884e-05 2.877289999742061e-05 1.0687376571768847
8 8 1 40 2.31539917178452e-05 1.7464660408440977e-05 2.9117695894092323e-05 1.3257624927338678
8 8 1 160 4.02195209171623e-05 1.878337417030707e-05 3.0509104183875023e-05 2.141229821250204
8 8 1 640 0.00010986993329133838 2.321167499758303e-05 3.491399169433862e-05 4.733390989783324
8 32 1 10 2.353820828720927e-05 1.8094149997923523e-05 3.0063487496227027e-05 1.3008739448888458
8 32 1 40 4.179229580331594e-05 1.8196635830681773e-05 2.989264999050647e-05 2.296704522318844
8 32 1 160 0.00011061502499505878 1.9635364590212703e-05 3.135979999788105e-05 5.633459184669029
8 32 1 640 0.00039010533294640484 2.3989729210734368e-05 3.5612224997021256e-05 16.26134790933153
8 128 1 10 4.339492500294e-05 2.1369362506084143e-05 3.340931250713766e-05 2.030707513646459
8 128 1 40 0.00011688199578784406 2.1531099989078938e-05 3.32586957840249e-05 5.428519483311548
8 128 1 160 0.0003911630001384765 2.299352919217199e-05 3.461900830734521e-05 17.0118730739101
8 128 1 640 0.0014799704579636455 2.7319908305071294e-05 3.899717919994146e-05 54.17186768847698
32 1 1 10 1.7768671668600292e-05 1.7418896248564125e-05 2.9050195799209177e-05 1.0200802286806778
32 1 1 40 2.0045129170175643e-05 1.848802249878645e-05 2.976837910246104e-05 1.0842224565386265
32 1 1 160 2.887203339487314e-05 2.369585828855634e-05 3.515514580067247e-05 1.218442186954527
32 1 1 640 6.392703331075609e-05 4.0909308288246396e-05 5.285716662183404e-05 1.5626525107764506
32 8 1 10 2.368482919409871e-05 1.830807042075321e-05 3.0336908297613262e-05 1.2936824389341788
32 8 1 40 4.2128699994646015e-05 1.9574923340696842e-05 3.107376671396196e-05 2.1521770104232902
32 8 1 160 0.0001107366083189845 2.4647012492641805e-05 3.6524349986575546e-05 4.492901861921162
32 8 1 640 0.0003877294999547303 4.263424170203507e-05 5.402399590238929e-05 9.09432147672566
32 32 1 10 4.335353327915073e-05 2.1309833391569556e-05 3.297562079969794e-05 2.034437927435976
32 32 1 40 0.00011641714160796255 2.249282500706613e-05 3.418502919375897e-05 5.175745668736144
32 32 1 160 0.00038502191705629227 2.7480270899832248e-05 3.9141233381815254e-05 14.010848672479522
32 32 1 640 0.0014757014580536634 4.546451249625534e-05 5.712131250184029e-05 32.45831478288058
32 128 1 10 0.00012188992500305176 3.384150420315564e-05 4.549175829160959e-05 3.601788037296694
32 128 1 40 0.00040951783303171395 3.471029158681631e-05 4.667483330704272e-05 11.798167468787769
32 128 1 160 0.0014865051251836121 4.001768748275936e-05 5.1962883304804566e-05 37.146202559156784
32 128 1 640 0.005839165830984712 5.788664999417961e-05 6.948085410986095e-05 100.87240895045453
128 1 1 10 2.038004589267075e-05 1.930503499926999e-05 3.059421670623124e-05 1.0556855190079382
128 1 1 40 2.97122583957389e-05 2.3595145787112414e-05 3.523802498821169e-05 1.2592530117770084
128 1 1 160 6.454730420373381e-05 4.369259588420391e-05 5.565707921050489e-05 1.4773053167818178
128 1 1 640 0.00020011379197239877 0.00011020193749573082 0.0001220436624949798 1.8158827015192096
128 8 1 10 4.389014160260558e-05 2.286824998445809e-05 3.44751707976684e-05 1.919261055499855
128 8 1 40 0.00011634260001592339 2.7227929094806314e-05 3.913798339199275e-05 4.272914021878938
128 8 1 160 0.00038438854203559457 4.7868933295831084e-05 5.9777229093015195e-05 8.030021050606345
128 8 1 640 0.0014869070830754935 0.00011558427910786122 0.00012730589169077574 12.864267481289025
128 32 1 10 0.00012311636658851057 3.452806668356061e-05 4.628225420601666e-05 3.5656895509625604
128 32 1 40 0.0004069820831064135 3.916885000653565e-05 5.089891671668738e-05 10.390452694896712
128 32 1 160 0.001484891708008945 5.9176433412358165e-05 7.06484124995768e-05 25.092619179358085
128 32 1 640 0.005834370418451727 0.00012722607920877634 0.00013926710411906243 45.858289862706535
128 128 1 10 0.0004331129998899996 8.369749588891864e-05 9.482667499687522e-05 5.1747426286781275
128 128 1 40 0.0015783905410207807 8.752589169889689e-05 9.940761250909418e-05 18.033412860856046
128 128 1 160 0.005878152919467539 0.0001072521457914263 0.00011927795000374317 54.806856087511825
128 128 1 640 0.023266350012272598 0.00017554665829520673 0.00018826289589051156 132.53655887397704
1 1 10 1 1.666378750000149e-05 1.6845579168293625e-05 2.8377299988642335e-05 0.9892083456154303
1 1 40 1 1.6754667500499636e-05 1.701916208025068e-05 2.8678437508642673e-05 0.9844590128172075
1 1 160 1 1.6931027909740807e-05 1.7585245000664144e-05 2.9009879194200037e-05 0.9627973854843291
1 1 640 1 1.7664555001538246e-05 1.9851532911416144e-05 3.1670349999330936e-05 0.8898332980310947
1 8 10 1 1.6818629999179392e-05 1.6972695409785955e-05 2.854318751487881e-05 0.9909227493402295
1 8 40 1 1.7046372920740396e-05 1.7504913748707623e-05 2.900149580091238e-05 0.973805022146934
1 8 160 1 1.8391850828193128e-05 1.926816709106788e-05 3.097162079066038e-05 0.954519998776584
1 8 640 1 2.3570941691286862e-05 2.5806154101155698e-05 3.756235418841243e-05 0.9133845205640799
1 32 10 1 1.7242511250078678e-05 1.7362309999298303e-05 2.9050320805981756e-05 0.9931000685263386
1 32 40 1 1.7957410831004383e-05 1.870924208080396e-05 3.0492991697974505e-05 0.9598149809301484
1 32 160 1 2.3037833301350475e-05 2.4306716700084507e-05 3.576370829250663e-05 0.9477970054783409
1 32 640 1 4.304181670304388e-05 4.556478750891984e-05 5.70496000116691e-05 0.9446289351095503
1 128 10 1 1.8289953342173248e-05 1.9163224170915784e-05 3.1228516693226995e-05 0.9544298589342858
1 128 40 1 2.169887921772897e-05 2.5146862491965295e-05 3.6856387485750017e-05 0.8628861443316043
1 128 160 1 4.046385840047151e-05 4.782047090120614e-05 5.9302595793269574e-05 0.8461618557472407
1 128 640 1 0.00011908115830738098 0.00013442223339807242 0.00014644041249994188 0.8858739755851176
8 1 10 1 1.6820564579684288e-05 1.72750783408992e-05 2.8766354103572665e-05 0.9736896266259564
8 1 40 1 1.7133180829696357e-05 1.8106033748481422e-05 2.9629245796240865e-05 0.9462691314785239
8 1 160 1 1.8310032500885425e-05 2.2759004193358124e-05 3.515173750929534e-05 0.8045181742278924
8 1 640 1 2.3488995898514988e-05 4.064764170907438e-05 5.2210312499664725e-05 0.5778686022335999
8 8 10 1 1.7606501248665154e-05 1.812204500194639e-05 2.9597308300435543e-05 0.9715515686432814
8 8 40 1 1.907014708034694e-05 2.1255091694183647e-05 3.283524590078741e-05 0.8972037079268584
8 8 160 1 2.8464291617274284e-05 3.399336659349501e-05 4.556675420608371e-05 0.8373484144027449
8 8 640 1 6.821232920046896e-05 8.450914591085165e-05 9.612990419846029e-05 0.8071591360351206
8 32 10 1 1.964202750008553e-05 2.116795410402119e-05 3.287821251433343e-05 0.9279133639256244
8 32 40 1 2.5804433296434582e-05 3.138720421120525e-05 4.303132079076022e-05 0.8221322651994085
8 32 160 1 6.268272909801453e-05 7.267871669027955e-05 8.44979166984558e-05 0.862463344876287
8 32 640 1 0.00021995170786976814 0.00023712820815853774 0.0002490648329257965 0.9275645001404226
8 128 10 1 2.7944562514312564e-05 3.438757078256458e-05 4.632728749420494e-05 0.8126355505309845
8 128 40 1 5.2377591701224445e-05 7.843255831394344e-05 9.021100827958434e-05 0.6678041979909886
8 128 160 1 0.00019919377921614795 0.0002540766249876469 0.0002657094581518322 0.7839909681806921
8 128 640 1 0.0008254110831767321 0.0009496834580786526 0.0009622935419902205 0.8691433720943802
32 1 10 1 1.728568125050515e-05 1.8346337920520454e-05 2.964824999216944e-05 0.942187008949129
32 1 40 1 1.811816417146474e-05 2.22921707900241e-05 3.36301791947335e-05 0.8127590777104913
32 1 160 1 2.2956175007857383e-05 4.0119362506084144e-05 5.1675512501969935e-05 0.5721969037861968
32 1 640 1 4.312292500399053e-05 0.00011045124579686671 0.00012224490831140428 0.39042497613199256
32 8 10 1 2.0020583388395607e-05 2.2017924999818206e-05 3.365032081492245e-05 0.9092856565076368
32 8 40 1 2.612621251028031e-05 3.517108329106122e-05 4.6971599990502e-05 0.7428321810298156
32 8 160 1 6.292057079263031e-05 8.535879580304026e-05 9.709311248734594e-05 0.7371304878505472
32 8 640 1 0.00021935154194943607 0.00028640949982218446 0.00029610012494958935 0.765866851782567
32 32 10 1 2.810082498472184e-05 3.399140001274645e-05 4.571050840895623e-05 0.8267039596540389
32 32 40 1 5.239061249885708e-05 7.56273791892454e-05 8.753257498610765e-05 0.6927466356827989
32 32 160 1 0.0002002398748882115 0.00023958295909687878 0.00025082620792090895 0.8357851311421597
32 32 640 1 0.0008247716249898076 0.0008972145419102163 0.0009075773328077048 0.9192579772880476
32 128 10 1 6.106249170843512e-05 8.625536661129444e-05 9.815795000176877e-05 0.7079268700301308
32 128 40 1 0.00015709899170324206 0.0002603527910541743 0.00027192912506870926 0.6034081335066342
32 128 160 1 0.0007417200410272926 0.0009590464159846306 0.0009722052079159766 0.7733932671713141
32 128 640 1 0.0032619887497276068 0.0037503362516872587 0.0037656454090029003 0.8697856754204515
128 1 10 1 1.8526344581041484e-05 2.3023587511852383e-05 3.46345541998744e-05 0.804668020199035
128 1 40 1 2.240430829115212e-05 3.8452975009568034e-05 5.000672088935971e-05 0.5826417406085584
128 1 160 1 4.06750958180055e-05 0.00010916384169831872 0.00012060577089432627 0.37260593970679173
128 1 640 1 0.00011904903328977525 0.00038688570796512067 0.0003984860421624035 0.30771111684618757
128 8 10 1 2.879615828860551e-05 3.7252033385448155e-05 4.909538750071078e-05 0.7730090325714735
128 8 40 1 5.334643330425024e-05 8.974646248389035e-05 0.00010150096251163631 0.5944126579231579
128 8 160 1 0.00019960078329313546 0.0002879239160101861 0.00030068266694433985 0.6932414162013344
128 8 640 1 0.000825403916882351 0.001084278334164992 0.0010910595830064267 0.7612472654615925
128 32 10 1 6.128315420355647e-05 8.515249171759934e-05 9.676766248885542e-05 0.7196871514552575
128 32 40 1 0.00015776301668956875 0.00024832541705109177 0.00025980420783162114 0.6353075676385949
128 32 160 1 0.0007420720830559731 0.0009009935830254108 0.0009144119590055197 0.8236152809925665
128 32 640 1 0.003249901249073446 0.0035282699996605515 0.003544051661156118 0.9211033309202847
128 128 10 1 0.00019238668750040232 0.0002934442500118166 0.00030490008322522043 0.6556158026359528
128 128 40 1 0.0005740223329048603 0.000991764707956463 0.001001127582974732 0.578788827934437
128 128 160 1 0.0029267945792526007 0.0037902945908717812 0.003786008330062032 0.7721812933224875
128 128 640 1 0.01296376665821299 0.014964369588997216 0.014961254589725286 0.8663089067076236
1 1 2 1 0.00011590007080230862 0.00012786434579174967 0.00020813769581727685 0.9064299362315822
1 1 2 6 0.00012540499579627066 0.0001249806874897331 0.0002083017709199339 1.0033949909786855
1 1 2 10 0.0001220122457947582 0.00012018975419923663 0.00018153027498628944 1.0151634522232273
1 1 2 40 0.00011717892501037568 0.00012162875421345233 0.00021560749581549317 0.9634146610161983
1 1 2 160 0.0001262412125011906 0.0001273654041811824 0.0002072983416961506 0.9911734926197653
1 1 2 640 0.00012744756669271737 0.00010912759169004857 0.00021204940830357372 1.1678766544642751
1 1 2 3200 0.00014967087090481072 0.00014581464999355377 0.00023002437502145766 1.0264460457946265
1 1 2 10000 0.00020502223330549896 0.00019040365838445724 0.0002563919578678906 1.0767767544230917
1 8 2 1 0.00012186691670212895 0.00010842051249928773 0.00020684347918722778 1.1240208507862344
1 8 2 6 0.0001188160999910906 0.00012305842081550508 0.00020741695838514716 0.9655259607891867
1 8 2 10 0.00011593950830865651 0.00012489616659004242 0.00019249975001439453 0.9282871642427174
1 8 2 40 0.00012557927090674637 0.00012625396659132093 0.00020746016250923276 0.9946560436650793
1 8 2 160 0.00011411790000274778 0.00012688653748482465 0.00020887774580623955 0.8993696436581857
1 8 2 640 0.00017054834170266987 0.0001327981207985431 0.00014266666606999935 1.2842677341902637
1 8 2 3200 0.0003499236251227558 2.0526937488466502e-05 3.206993751227856e-05 17.04704490474372
1 8 2 10000 0.0007543436251580716 0.00016879548339638858 0.0002690385458059609 4.4689799156925245
1 32 2 1 0.00012058836249634623 0.00011521045831032097 0.00021800372910220177 1.0466789583593166
1 32 2 6 0.00013329652920365334 0.00012319171082926915 5.991956249345094e-05 1.0820251484971128
1 32 2 10 0.00012863970000762492 0.0001260144292144105 0.00019704719581641256 1.020833096730118
1 32 2 40 0.0001389941208064556 0.00011846822500228882 0.00021339467498473824 1.1732607693224932
1 32 2 160 0.00015694522080011666 0.00013167120839934797 0.00022180720411706716 1.1919479034787521
1 32 2 640 0.00029996900004334746 0.00013747222090605647 0.0002123994999565184 2.1820335633359367
1 32 2 3200 0.0010137547908816488 0.0001519913125084713 0.000228396916994825 6.669820624288291
1 32 2 10000 0.0028250054200179876 0.00019748040419071913 0.0002690025840420276 14.305244267627202
1 128 2 1 0.0001322970708133653 0.00014249828329775482 0.00020397479578386992 0.92841168154234
1 128 2 6 0.00013515959170181305 0.0001335838041966781 0.00020233309171162545 1.0117962466678585
1 128 2 10 0.00014490944577846677 0.00013941024579107762 0.00022094048329163342 1.0394461680788536
1 128 2 40 0.00017406941659282892 0.00013476652910467238 0.0001908612292027101 1.2916368607937525
1 128 2 160 0.0002629463339690119 0.00013445448328275233 0.00022838620794937014 1.955653151528212
1 128 2 640 0.0008541696250904351 0.0001442688833922148 0.00022786854170262814 5.920678146293388
1 128 2 3200 0.00362434291979298 0.00015546079161576928 0.0002455525540979579 23.313549880478945
1 128 2 10000 0.009291014168411493 0.0002109997333958745 0.00028120562504045665 44.03329814156605
8 1 2 1 0.0001259660084033385 0.0001309210208011791 0.0001993726999964565 0.9621526599203237
8 1 2 6 0.00012847899161279203 0.00012787097501568495 0.00020448926670942457 1.004754922663509
8 1 2 10 0.00012298720420803874 0.00012148915408179164 0.00017827372909523547 1.0123307313938374
8 1 2 40 0.000125490083405748 0.0001239601041888818 0.0002159722833894193 1.012342513156773
8 1 2 160 1.923410000745207e-05 0.00013421027502045035 0.00010396838749293239 0.14331317035540883
8 1 2 640 4.668142090085894e-05 0.00015309380828402937 3.440649581607431e-05 0.30492037152967416
8 1 2 3200 0.0003283639999572188 0.00028159904200583696 0.00033618908282369373 1.1660693076875328
8 1 2 10000 0.0007124801250174642 0.0005308568340260535 0.0005471403340343386 1.342132340303444
8 8 2 1 9.338461251463741e-05 0.00012034945420455188 0.0002205850166035816 0.7759454592616292
8 8 2 6 0.0001321654957951978 0.000129994458402507 0.00021783819161355495 1.0167009995608314
8 8 2 10 0.00012797392918728292 0.0001334426333894953 0.0002034047707915306 0.9590183132383919
8 8 2 40 0.00015496283329557628 0.0001349473875015974 0.00021985133751295508 1.1483203651774432
8 8 2 160 0.0002196859291056171 0.00014092521250713618 0.00023474237509071827 1.5588830784590275
8 8 2 640 0.0004442715828772634 0.00014551662500016392 0.00020425054198130966 3.0530640940632243
8 8 2 3200 0.001850335625000298 0.000287926958873868 0.00030558895808644593 6.426406308868333
8 8 2 10000 0.005470461659133435 0.0006273743330966681 0.0007255987089592964 8.719613427810613
8 32 2 1 0.00013984359169844538 0.00013829112080857158 0.00022980963338632137 1.011226106786876
8 32 2 6 0.00015646045829635112 0.0001409298208076507 0.00022591943328734488 1.1102012150423264
8 32 2 10 0.00015634475410915912 0.00013755228749942033 0.0002277059999993071 1.1366205313729731
8 32 2 40 0.00022857490829192103 0.0001451984666986391 0.00024084474984556437 1.5742239810722698
8 32 2 160 0.0005173746249638498 0.00015482317921705545 0.0002297197498846799 3.341712963008677
8 32 2 640 0.0015208880831487476 0.00017096342081204056 0.00025927187502384184 8.895985327883864
8 32 2 3200 0.007024962920695543 0.0002859876670408994 0.0003818062909413129 24.563866663840773
8 32 2 10000 0.020466226669959724 0.0006991151249967516 0.0007521554580889642 29.27447274160292
8 128 2 1 0.0001616799916140735 0.00015322866670321674 0.00024844770808704196 1.0551549856348084
8 128 2 6 0.0002079025625018403 0.00015537344999611377 0.00024120368750300258 1.3380829382821866
8 128 2 10 0.00023245846251957118 0.0001511674667010084 0.00023701252499595284 1.537754568443929
8 128 2 40 0.00048121391702443363 0.00016070029998663813 0.0002321211250964552 2.994480514749789
8 128 2 160 0.0014795899169985204 0.00012135209168773145 0.0002383302791044116 12.19253740434789
8 128 2 640 0.004210389580111951 0.00016812314169947057 0.000272574249887839 25.04348620630856
8 128 2 3200 0.02835782542126253 0.00034444004110991956 0.00044053483405150475 82.33022307709233
8 128 2 10000 0.08621171659324318 0.0006603091249708086 0.0007577640421222896 130.56266123394022
32 1 2 1 0.00012850561668165027 0.00012490152919199317 0.00021648198750335722 1.028855431258308
32 1 2 6 0.00012479328750632704 0.00012310665000695735 0.00020202110409736634 1.013700620553596
32 1 2 10 0.0001268458958948031 0.0001331135416869074 0.00020748763750307262 0.9529150399525373
32 1 2 40 0.00013949987920932472 0.00013312980839982628 0.00022702993750572205 1.0478485688972625
32 1 2 160 0.0001687248250003904 0.00017447124170139432 0.00022568009169772268 0.9670638172516772
32 1 2 640 0.0003291415411513299 0.0003196262919809669 0.00037236854108050466 1.029769920088206
32 1 2 3200 0.0010962225829716772 0.0007944244579412043 0.0009415923750493675 1.379895309130587
32 1 2 10000 0.0031689104181714355 0.0023261391604319213 0.0024489362514577805 1.3623047460251807
32 8 2 1 0.00015250738749746234 0.000132570574991405 0.00024269739580340684 1.1503864074463725
32 8 2 6 0.00015980907909106463 0.00014468362091574818 0.0002377416334114969 1.104541606572898
32 8 2 10 0.00017599553330801428 0.00014528469999786466 0.0002438317625084892 1.2113838092421363
32 8 2 40 0.00023207987495698035 0.00014793705409392715 0.00022974487510509788 1.56877447897286
32 8 2 160 0.0005008514588698745 0.00018797407089732587 0.00026131991599686444 2.66447099048808
32 8 2 640 0.001563080749940127 0.0002810042081400752 0.00037939399993047116 5.562481644975797
32 8 2 3200 0.007009537920821458 0.0009385878329630941 0.0009307109999936074 7.468174713806542
32 8 2 10000 0.015380391711369156 0.002369681708049029 0.0023120112484320996 6.490488431052587
32 32 2 1 0.00016699125829618423 0.0001560141708003357 0.00023926429101265968 1.0703595541324051
32 32 2 6 0.00021362161249853672 0.00016629313339944928 0.0002573530829977244 1.284608739588788
32 32 2 10 0.0002505180831067264 0.00017152863338124006 0.00024263904197141528 1.4605029968957086
32 32 2 40 0.0005423355840612203 0.00018328716659452766 0.0002736465792171657 2.958939210735841
32 32 2 160 0.001677339042071253 0.000198543458012864 0.00028880624985322357 8.448221154496943
32 32 2 640 0.0060344587499275805 0.00031287912488915025 0.0003094617919996381 19.286869176924235
32 32 2 3200 0.02873335420154035 0.0007525604160036892 0.0006446279999800026 38.18079398079781
32 32 2 10000 0.06441289999056607 0.0022861694160383195 0.0023698434580583126 28.175033546807985
32 128 2 1 0.0002766438750550151 0.0002700038750190288 0.00037265787506476043 1.0245922397799598
32 128 2 6 0.0004491830840706825 0.00024131587496958672 0.0003178678748663515 1.8613905286060999
32 128 2 10 0.0005371328750625253 0.0002885186250787228 0.00033057524985633793 1.861692204154819
32 128 2 40 0.0016704291668720543 0.00025791520811617376 0.0002683787499554455 6.476660213536676
32 128 2 160 0.006172696249559522 0.00028224912495352326 0.00035594770894385876 21.86967364584727
